customer_id,residence_country,gender,age,first_join_date,residence_index,channel_entrance,activity_status,household_gross_income,saving_account,guarantees,junior_account,loans,credit_card,pension,direct_debit,employment_status,mortgage,employment_status_int,personal_income,current_loan_amount,credit_score,customer_segment_model,years_calc,total_products_owned,junior_guarantee
53212,ES,1,52,2002-01-15,Y,KAT,1,185760.66,0,0,0,0,1,0,1,N,0,1,157183.99,0.0,850,5+ years,18,2,0
53213,ES,0,45,2001-12-31,Y,KAT,1,149484.24,0,0,0,0,0,0,0,N,0,1,84608.28,0.0,850,5+ years,19,0,0
53214,ES,1,53,2001-12-31,Y,KAT,1,216197.28,0,0,0,0,0,0,1,N,1,1,132741.56,259153.7,755,5+ years,19,1,0
53215,ES,1,50,2002-03-13,Y,KAT,1,87832.65,0,0,0,0,1,0,1,N,1,1,55856.31,80123.35,736,5+ years,18,2,0
53220,ES,1,46,2001-12-31,Y,KAT,1,86759.45999999999,0,0,0,0,0,0,0,N,0,1,77150.76,0.0,850,5+ years,19,0,0
53231,ES,1,51,2001-12-31,Y,KAT,1,111817.68,0,0,0,0,0,0,0,N,0,1,104048.35,0.0,850,5+ years,19,0,0
53232,ES,1,51,2010-11-15,Y,KAT,0,111817.68,0,0,0,0,0,0,0,N,0,1,76763.36,0.0,730,5+ years,10,0,0
53233,ES,1,50,2001-12-31,Y,KAT,0,86633.52,0,0,0,0,0,0,0,N,0,1,70036.33,0.0,709,5+ years,19,0,0
53243,ES,1,53,2002-01-02,Y,KAT,0,677246.73,0,0,0,0,0,0,0,N,0,1,422438.1,0.0,730,5+ years,18,0,0
53246,ES,1,42,2002-01-02,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,1,N,0,1,137369.97,0.0,850,5+ years,18,1,0
53248,ES,1,44,2002-01-02,Y,KAT,1,123447.42,0,0,0,0,0,0,0,N,0,1,107964.1,0.0,850,5+ years,18,0,0
53257,ES,0,50,2002-01-02,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,103714.95,0.0,730,5+ years,18,0,0
53258,ES,0,47,2002-01-02,Y,KAT,1,77417.04000000001,0,0,0,0,0,0,1,N,0,1,69099.62,0.0,850,5+ years,18,1,0
53262,ES,1,52,2002-01-27,Y,KAT,0,93987.06,0,0,0,0,0,0,0,N,0,1,79075.75,0.0,720,5+ years,18,0,0
53265,ES,1,48,2002-02-03,Y,KAT,1,106656.87,0,0,0,0,0,0,0,N,0,1,74712.86,0.0,850,5+ years,18,0,0
53268,ES,1,52,2002-01-02,Y,KAT,1,128925.03,0,0,0,0,0,0,1,N,0,1,121005.31,0.0,850,5+ years,18,1,0
53271,ES,0,41,2002-01-02,Y,KAT,1,116940.66,0,0,0,0,0,0,0,N,0,1,83165.86,0.0,850,5+ years,18,0,0
53272,ES,0,50,2005-06-23,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,71680.17,0.0,730,5+ years,15,0,0
53273,ES,1,43,2005-04-06,Y,KAT,1,121920.3,0,0,0,0,0,0,0,N,0,1,112582.37,0.0,850,5+ years,15,0,0
53274,ES,0,49,2002-10-01,Y,KAT,0,187949.01,0,0,0,0,0,0,0,N,0,1,167317.74,0.0,730,5+ years,18,0,0
53278,ES,1,56,2002-01-02,Y,KAT,0,186266.46,0,0,0,0,0,0,0,N,0,1,127177.27,0.0,730,5+ years,18,0,0
53280,ES,1,54,2002-01-02,Y,KFC,0,92446.23,0,0,0,0,0,0,0,N,0,1,87848.05,0.0,718,5+ years,18,0,0
53281,ES,1,53,2002-05-27,Y,KAT,0,61691.81999999999,0,0,0,0,0,0,0,N,0,1,45547.42,0.0,672,5+ years,18,0,0
53285,ES,1,51,2002-01-02,Y,KAT,0,162639.0,0,0,0,0,0,0,0,N,0,1,103180.99,0.0,730,5+ years,18,0,0
53297,ES,1,52,2002-05-06,Y,KAT,0,91686.36,0,0,0,0,0,0,0,N,0,1,80304.02,0.0,717,5+ years,18,0,0
53298,ES,1,56,2002-01-09,Y,KAT,1,743836.53,0,0,0,0,0,0,1,N,0,1,630064.42,0.0,850,5+ years,18,1,0
53299,ES,1,47,2002-01-14,Y,KAT,0,311393.61,0,0,0,0,0,0,0,N,0,1,211767.65,0.0,730,5+ years,18,0,0
53302,ES,1,50,2002-01-02,Y,KAT,0,78250.68000000001,0,0,0,0,0,0,0,N,0,1,57921.05,0.0,697,5+ years,18,0,0
53308,ES,1,48,2006-03-19,Y,KAT,1,119730.21,0,0,0,0,0,0,0,N,0,1,93991.66,0.0,850,5+ years,14,0,0
53318,ES,1,53,2002-01-02,Y,KAT,1,80790.29999999999,0,0,0,0,0,0,1,N,0,1,56220.18,0.0,850,5+ years,18,1,0
53319,ES,0,55,2013-10-05,Y,KAT,1,80790.29999999999,0,0,0,0,0,0,0,N,0,1,66754.4,0.0,850,5+ years,7,0,0
53322,ES,1,55,2002-04-07,Y,KDB,0,35257.92,0,0,0,0,0,0,0,N,0,1,30972.36,0.0,632,5+ years,18,0,0
53333,ES,1,46,2002-01-02,Y,KAT,1,117978.96,0,0,0,0,0,0,1,N,0,1,87585.61,0.0,850,5+ years,18,1,0
53335,ES,1,41,2002-01-03,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,76572.35,0.0,730,5+ years,18,0,0
53337,ES,1,57,2002-01-03,Y,KAT,1,183993.6,0,0,0,0,1,0,1,N,0,1,139930.49,0.0,850,5+ years,18,2,0
53342,ES,1,52,2002-01-03,Y,KAT,0,99838.05,0,0,0,0,0,0,0,N,0,1,87010.13,0.0,729,5+ years,18,0,0
53343,ES,1,53,2002-01-03,Y,KAE,0,120958.38,0,0,0,0,0,0,0,N,0,1,75307.83,0.0,730,5+ years,18,0,0
53347,ES,1,50,2002-01-03,Y,KAT,1,47163.27,0,0,0,0,0,0,1,N,0,1,30128.4,0.0,825,5+ years,18,1,0
53349,ES,1,51,2002-01-03,Y,KAT,1,85978.20000000001,0,0,0,0,1,0,1,N,0,1,84769.78,0.0,850,5+ years,18,2,0
53351,ES,1,53,2003-06-17,Y,KAT,0,416286.0,0,0,0,0,0,0,0,N,0,1,414226.11,0.0,730,5+ years,17,0,0
53352,ES,1,53,2002-01-03,Y,KAT,1,119358.33,0,0,0,0,0,0,0,N,0,1,67421.34,0.0,850,5+ years,18,0,0
53354,ES,1,56,2002-01-03,Y,KAT,1,374705.16,0,0,0,0,1,1,1,N,0,1,348146.64,0.0,850,5+ years,18,3,0
53356,ES,0,57,2005-12-11,Y,KAT,1,374705.16,0,0,0,0,0,1,0,N,0,1,357237.46,0.0,850,5+ years,15,1,0
53358,ES,1,46,2002-01-07,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,102312.73,0.0,730,5+ years,18,0,0
53359,ES,1,41,2002-01-07,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,80010.48,0.0,850,5+ years,18,0,0
53360,ES,1,49,2002-01-03,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,101902.91,0.0,730,5+ years,18,0,0
53362,ES,1,56,2002-02-27,Y,KAT,1,192300.87,0,0,0,0,0,1,0,N,0,1,168320.96,0.0,850,5+ years,18,1,0
53364,ES,1,50,2002-08-18,Y,KAT,0,82120.65,0,0,0,0,0,0,0,N,0,1,80958.12,0.0,703,5+ years,18,0,0
53366,ES,0,46,2005-10-02,Y,KAT,0,202783.26,0,0,0,0,0,0,0,N,0,1,135121.34,0.0,730,5+ years,15,0,0
53368,ES,0,46,2002-01-03,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,87527.47,0.0,730,5+ years,18,0,0
53373,ES,1,50,2008-02-04,Y,KAT,0,118148.25,0,0,0,0,0,0,0,N,0,1,63155.93,0.0,730,5+ years,12,0,0
53377,ES,1,46,2006-10-09,Y,KAT,0,315759.93,0,0,0,0,0,0,0,N,0,1,254769.81,0.0,730,5+ years,14,0,0
53378,ES,1,48,2002-01-03,Y,KDB,0,256216.23,0,0,0,0,0,0,0,N,0,1,246583.34,0.0,730,5+ years,18,0,0
53379,ES,1,50,2002-01-03,Y,KAT,1,157660.2,0,0,0,0,1,1,1,N,0,1,116283.03,0.0,850,5+ years,18,3,0
53381,ES,1,53,2002-01-03,Y,KDB,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,84852.47,0.0,730,5+ years,18,0,0
53385,ES,1,52,2002-01-03,Y,KAT,1,246128.34,0,0,0,0,0,1,0,N,0,1,220912.34,0.0,850,5+ years,18,1,0
53386,ES,1,57,2002-01-03,Y,KAT,1,288664.19999999995,0,0,0,0,0,0,0,N,0,1,247823.74,0.0,850,5+ years,18,0,0
53388,ES,1,59,2002-01-03,Y,KAT,0,65419.89,0,0,0,0,0,0,0,N,0,1,53723.74,0.0,678,5+ years,18,0,0
53389,ES,1,45,2002-01-03,Y,KAT,0,216534.27,0,0,0,0,0,0,0,N,0,1,194060.72,0.0,730,5+ years,18,0,0
53395,ES,1,47,2002-01-03,Y,KAT,0,104207.67,0,0,0,0,0,0,0,N,0,1,69673.75,0.0,730,5+ years,18,0,0
53398,ES,1,45,2002-01-21,Y,KAT,1,47119.38,0,0,0,0,1,0,1,N,0,1,24554.95,0.0,825,5+ years,18,2,0
53401,ES,1,50,2007-02-25,Y,KAT,0,90300.3,0,0,0,0,0,0,0,N,0,1,79010.64,0.0,715,5+ years,13,0,0
53402,ES,1,42,2002-01-03,Y,KAT,0,48095.46,0,0,0,0,0,0,0,N,0,1,29483.34,0.0,652,5+ years,18,0,0
53404,ES,1,57,2002-01-07,Y,KAT,1,235104.9,0,0,0,0,0,0,0,N,0,1,146439.64,0.0,850,5+ years,18,0,0
53407,ES,1,51,2005-04-26,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,137774.17,0.0,850,5+ years,15,0,0
53408,ES,1,57,2002-01-04,Y,KAT,0,65370.45,0,0,0,0,0,0,0,N,0,1,60920.02,0.0,678,5+ years,18,0,0
53410,ES,1,44,2002-01-04,Y,KAT,1,164459.07,0,0,0,0,0,0,1,N,0,1,90992.26,0.0,850,5+ years,18,1,0
53413,ES,0,45,2002-01-04,Y,KAT,0,377508.63,0,0,0,0,0,0,0,N,0,1,343594.92,0.0,730,5+ years,18,0,0
53415,ES,0,50,2002-01-29,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,134830.1,0.0,850,5+ years,18,0,0
53417,ES,1,56,2002-01-04,Y,KAT,0,59747.01,0,0,0,0,0,0,0,N,0,1,53868.28,0.0,669,5+ years,18,0,0
53420,ES,0,55,2019-10-17,Y,KAT,1,108618.84,0,0,0,0,0,0,1,N,0,1,105800.26,0.0,850,0-1 year,1,1,0
53423,ES,1,49,2002-01-07,Y,KAT,0,451931.22,0,0,0,0,0,0,0,N,0,1,353261.72,0.0,730,5+ years,18,0,0
53429,ES,1,50,2002-01-07,Y,KDB,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,134101.24,0.0,730,5+ years,18,0,0
53431,ES,0,47,2002-01-07,Y,KAT,0,85077.12,0,0,0,0,0,0,0,N,0,1,74247.87,0.0,707,5+ years,18,0,0
53433,ES,1,46,2002-01-07,Y,013,1,56249.91,0,0,0,0,1,0,1,N,1,1,43460.2,148224.43,689,5+ years,18,2,0
53437,ES,1,53,2003-06-25,Y,KAT,1,299025.15,0,0,0,0,0,0,1,N,0,1,212872.56,0.0,850,5+ years,17,1,0
53438,ES,0,45,2002-01-07,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,1,N,0,1,115098.72,0.0,850,5+ years,18,1,0
53441,ES,1,47,2002-01-07,Y,KAT,1,125822.73,0,0,0,0,0,0,0,N,0,1,87064.89,0.0,850,5+ years,18,0,0
53445,ES,1,46,2002-01-07,Y,KAT,1,203261.25,0,0,0,0,0,0,0,N,0,1,186703.02,0.0,850,5+ years,18,0,0
53446,ES,1,57,2002-01-07,Y,KAT,1,63056.16,0,0,0,0,0,0,1,N,0,1,43328.7,0.0,849,5+ years,18,1,0
53452,ES,0,49,2002-06-11,Y,KAS,1,74905.53,0,0,0,0,0,0,0,N,0,1,38306.09,0.0,842,5+ years,18,0,0
53456,ES,1,59,2002-01-07,Y,KAT,0,310535.73,0,0,0,0,0,0,0,N,0,1,214848.83,0.0,730,5+ years,18,0,0
53462,ES,1,50,2002-02-06,Y,KAT,0,70218.33,0,0,0,0,0,0,0,N,0,1,54424.67,0.0,685,5+ years,18,0,0
53466,ES,1,54,2003-06-08,Y,KAT,1,44083.71,0,0,0,0,0,0,0,N,0,1,22355.22,0.0,796,5+ years,17,0,0
53471,ES,1,51,2002-10-15,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,1,N,0,1,127690.22,0.0,850,5+ years,18,1,0
53475,ES,1,54,2008-06-30,Y,KAT,0,59426.25,0,0,0,0,0,0,0,N,0,1,42331.96,0.0,669,5+ years,12,0,0
53476,ES,1,48,2002-01-07,Y,KAT,1,140068.08000000002,0,0,0,0,1,0,1,N,0,1,87363.24,0.0,850,5+ years,18,2,0
53477,ES,0,51,2002-08-04,Y,KAT,1,223458.18,0,0,0,0,1,0,1,N,0,1,207968.71,0.0,850,5+ years,18,2,0
53479,ES,1,52,2002-01-07,Y,KAT,1,486086.79,0,0,0,0,1,0,1,N,0,1,454076.47,0.0,850,5+ years,18,2,0
53486,ES,1,47,2002-02-04,Y,KAT,1,157683.63,0,0,0,0,1,1,1,N,0,1,81533.09,0.0,850,5+ years,18,3,0
53488,ES,1,59,2002-01-07,Y,KAT,1,125386.13999999998,0,0,0,0,1,0,1,N,0,1,104685.35,0.0,850,5+ years,18,2,0
53489,ES,0,43,2019-02-13,Y,KAT,1,108018.21,0,0,0,0,0,0,0,N,0,1,55003.5,0.0,850,0-1 year,1,0,0
53497,ES,1,50,2015-12-17,Y,KAT,1,116904.24,0,0,0,0,1,0,0,N,0,1,115779.84,0.0,850,5+ years,5,1,0
53498,ES,1,49,2002-06-09,Y,KAT,0,86122.11,0,0,0,0,0,0,0,N,0,1,44387.75,0.0,709,5+ years,18,0,0
53509,ES,1,50,2002-01-07,Y,KAT,1,230723.7,0,0,0,0,1,0,1,N,0,1,212337.34,0.0,850,5+ years,18,2,0
53510,ES,0,50,2002-01-07,Y,KAT,0,107464.41,0,0,0,0,0,0,0,N,0,1,74319.25,0.0,730,5+ years,18,0,0
53514,ES,1,55,2002-01-07,Y,KAT,0,123922.32,0,0,0,0,1,1,0,N,0,1,65598.67,0.0,770,5+ years,18,2,0
53515,ES,0,53,2002-01-07,Y,KAT,0,98295.18,0,0,0,0,0,0,0,N,0,1,90922.35,0.0,727,5+ years,18,0,0
53516,ES,1,43,2002-01-07,Y,KAT,1,129657.78,0,0,0,0,0,0,1,N,0,1,83329.41,0.0,850,5+ years,18,1,0
53517,NL,1,45,2004-02-15,N,KFC,1,140068.08000000002,0,0,0,0,0,0,1,N,0,1,127320.86,0.0,850,5+ years,16,1,0
53518,ES,0,43,2002-01-07,Y,KAT,1,102612.3,0,0,0,0,0,0,1,N,0,1,64786.03,0.0,850,5+ years,18,1,0
53519,ES,1,51,2002-01-08,Y,KAT,0,99990.21,0,0,0,0,0,0,0,N,0,1,54136.87,0.0,729,5+ years,18,0,0
53520,ES,1,55,2002-01-08,Y,KAT,1,136726.62,0,0,0,0,1,0,1,N,0,1,127659.77,0.0,850,5+ years,18,2,0
53522,ES,0,58,2002-01-15,Y,KAT,1,1275190.65,0,0,0,0,1,1,1,N,0,1,796324.04,0.0,850,5+ years,18,3,0
53524,ES,1,58,2002-01-08,Y,KAT,1,143492.13,0,0,0,0,0,0,1,N,0,1,128984.02,0.0,850,5+ years,18,1,0
53529,ES,1,50,2002-01-08,Y,KAT,0,90408.33,0,0,0,0,0,0,0,N,0,1,84882.88,0.0,715,5+ years,18,0,0
53535,ES,1,59,2002-01-23,Y,KAT,1,94646.16,0,0,0,0,1,0,1,N,0,1,91750.19,0.0,850,5+ years,18,2,0
53536,ES,0,50,2002-01-08,Y,KFA,0,430834.41,0,0,0,0,0,0,0,N,0,1,271492.54,0.0,730,5+ years,18,0,0
53539,ES,0,51,2002-01-08,Y,KAT,1,450240.36,0,0,0,0,0,0,0,N,0,1,241067.12,0.0,850,5+ years,18,0,0
53541,ES,0,47,2002-01-08,Y,KAT,1,98167.29,0,0,0,0,1,0,1,N,0,1,51931.72,0.0,850,5+ years,18,2,0
53546,ES,0,44,2002-02-10,Y,KAT,0,169375.88999999998,0,0,0,0,0,0,0,N,0,1,164819.72,0.0,730,5+ years,18,0,0
53549,ES,1,47,2002-12-26,Y,KAT,1,125041.47,0,0,0,0,1,0,1,N,0,1,114397.4,0.0,850,5+ years,18,2,0
53551,ES,1,49,2002-02-27,Y,KAT,1,123521.28,0,0,0,0,0,0,1,N,1,1,67278.54,296658.7,755,5+ years,18,1,0
53552,ES,1,48,2002-01-18,Y,KAT,0,77428.41,0,0,0,0,0,0,0,N,0,1,70632.82,0.0,696,5+ years,18,0,0
53553,ES,1,58,2002-01-08,Y,KAT,1,112426.95,0,0,0,0,0,1,1,N,0,1,67426.6,0.0,850,5+ years,18,2,0
53559,ES,0,55,2002-09-23,Y,KAT,1,102946.74,0,0,0,0,0,0,0,N,0,1,76905.22,0.0,850,5+ years,18,0,0
53566,ES,1,45,2002-01-08,Y,KAT,0,46589.04,0,0,0,0,0,0,0,N,0,1,46232.44,0.0,649,5+ years,18,0,0
53567,ES,1,54,2002-01-08,Y,KFA,1,182368.11,0,0,0,0,0,0,1,N,0,1,95718.15,0.0,850,5+ years,18,1,0
53571,ES,1,40,2006-06-26,Y,KAT,0,107335.77,0,0,0,0,0,0,0,N,0,1,54885.22,0.0,730,5+ years,14,0,0
53572,ES,1,50,2002-01-08,Y,KAG,1,122100.54,0,0,0,0,0,0,0,N,0,1,108256.67,0.0,850,5+ years,18,0,0
53573,ES,1,43,2002-01-08,Y,KAT,1,65425.98,0,0,0,0,0,0,0,N,0,1,47094.16,0.0,828,5+ years,18,0,0
53574,ES,1,49,2002-01-20,Y,KAT,0,36593.73,0,0,0,0,0,0,0,N,0,1,25411.89,0.0,634,5+ years,18,0,0
53579,ES,1,49,2002-01-08,Y,KAT,0,203234.61,0,0,0,0,0,0,0,N,0,1,191981.12,0.0,730,5+ years,18,0,0
53581,ES,1,58,2002-01-08,Y,KAT,1,205427.58,0,0,0,0,1,1,1,N,0,1,200082.27,0.0,850,5+ years,18,3,0
53586,ES,1,51,2002-01-08,Y,KAT,1,56389.89,0,0,0,0,0,0,1,N,0,1,37027.71,0.0,839,5+ years,18,1,0
53587,ES,1,58,2002-01-08,Y,KAT,1,139350.84,0,0,0,0,0,1,0,N,0,1,97787.9,0.0,850,5+ years,18,1,0
53589,ES,0,43,2002-01-08,Y,KAT,0,321593.34,0,0,0,0,0,0,0,N,0,1,272540.6,0.0,730,5+ years,18,0,0
53590,ES,1,59,2002-01-13,Y,KAT,1,227515.83,0,0,0,0,0,0,1,N,0,1,129619.31,0.0,850,5+ years,18,1,0
53592,ES,0,43,2004-05-07,Y,KAT,1,224532.69,0,0,0,0,0,0,0,N,0,1,222284.35,0.0,850,5+ years,16,0,0
53597,ES,1,53,2002-01-08,Y,KAT,1,293920.83,0,0,0,0,0,0,0,N,0,1,244404.92,0.0,850,5+ years,18,0,0
53598,ES,0,51,2003-01-21,Y,KAT,0,144044.49,0,0,0,0,0,0,0,N,0,1,105711.57,0.0,730,5+ years,17,0,0
53605,ES,0,54,2002-01-08,Y,KAT,1,140068.08000000002,0,0,0,0,1,0,1,N,1,1,70689.22,189319.34,755,5+ years,18,2,0
53606,ES,0,50,2002-01-08,Y,KAT,0,76309.35,0,0,0,0,0,0,0,N,0,1,50560.31,0.0,694,5+ years,18,0,0
53608,ES,0,47,2002-01-08,Y,KAT,0,234978.63,0,0,0,0,0,0,0,N,0,1,175771.85,0.0,730,5+ years,18,0,0
53611,ES,0,46,2002-01-08,Y,KAT,0,430358.76,0,0,0,0,0,0,0,N,0,1,265288.31,0.0,730,5+ years,18,0,0
53612,ES,0,52,2002-01-08,Y,KAT,1,140068.08000000002,0,0,0,0,0,1,0,N,0,1,88254.25,0.0,850,5+ years,18,1,0
53613,ES,1,51,2002-01-08,Y,KAT,1,63068.58,0,0,0,0,0,0,0,N,0,1,53403.09,0.0,824,5+ years,18,0,0
53620,ES,0,56,2008-06-12,Y,KFA,0,172300.8,0,0,0,0,0,0,0,N,0,1,127061.31,0.0,730,5+ years,12,0,0
53621,ES,1,40,2007-04-23,Y,KBZ,0,91028.91,0,0,0,0,0,0,0,N,0,1,64817.89,0.0,716,5+ years,13,0,0
53625,ES,0,55,2002-01-09,Y,KAT,0,74421.72,0,0,0,0,0,0,0,N,0,1,42965.59,0.0,691,5+ years,18,0,0
53626,ES,1,53,2021-02-12,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,76205.62,0.0,847,0-1 year,-1,0,0
53627,ES,1,47,2003-05-14,Y,KAT,1,212865.3,0,0,0,0,1,0,1,N,0,1,188113.91,0.0,850,5+ years,17,2,0
53643,ES,1,46,2002-01-09,Y,KAT,0,395303.85,0,0,0,0,0,0,0,N,0,1,301175.96,0.0,730,5+ years,18,0,0
53645,ES,1,44,2002-09-26,Y,KAT,1,222027.15,0,0,0,0,0,0,1,N,0,1,120803.01,0.0,850,5+ years,18,1,0
53649,ES,1,45,2002-01-09,Y,KCC,1,106794.06,0,0,0,0,1,0,1,N,0,1,54032.72,0.0,850,5+ years,18,2,0
53651,ES,1,50,2002-01-15,Y,KAT,0,86799.87,0,0,0,0,0,0,0,N,0,1,61881.78,0.0,710,5+ years,18,0,0
53652,ES,1,55,2006-03-20,Y,KAT,0,43068.66,0,0,0,0,0,0,0,N,0,1,32011.72,0.0,644,5+ years,14,0,0
53654,ES,1,48,2005-03-02,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,112561.55,0.0,730,5+ years,15,0,0
53658,ES,0,52,2002-01-09,Y,KAT,1,321397.77,0,0,0,0,0,0,0,N,0,1,226379.15,0.0,850,5+ years,18,0,0
53666,ES,1,54,2002-01-09,Y,KAT,1,83090.22,0,0,0,0,0,1,1,N,0,1,59751.15,0.0,850,5+ years,18,2,0
53667,ES,0,46,2002-01-09,Y,KAT,1,174210.66,0,0,0,0,0,0,1,N,0,1,141396.33,0.0,850,5+ years,18,1,0
53672,ES,1,44,2008-09-04,Y,KAG,1,223036.32,0,0,0,0,0,0,0,N,0,1,135458.89,0.0,850,5+ years,12,0,0
53676,ES,1,39,2002-01-09,Y,KAT,1,576156.24,0,0,0,0,1,0,1,N,0,1,386471.84,0.0,850,5+ years,18,2,0
53677,ES,1,54,2002-02-19,Y,KAT,1,203176.08,0,0,0,0,1,0,1,N,0,1,177235.95,0.0,850,5+ years,18,2,0
53680,ES,0,48,2008-05-02,Y,007,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,77854.83,0.0,850,5+ years,12,0,0
53681,ES,0,44,2002-01-09,Y,KAT,1,126453.87,0,0,0,0,0,0,1,N,0,1,99483.32,0.0,850,5+ years,18,1,0
53682,ES,1,46,2002-01-22,Y,KAT,0,48085.38,0,0,0,0,0,0,0,N,0,1,31792.93,0.0,652,5+ years,18,0,0
53683,ES,0,55,2013-04-23,Y,KAT,1,743836.53,0,0,0,0,0,0,0,N,0,1,405079.44,0.0,850,5+ years,7,0,0
53687,ES,1,50,2002-01-09,Y,KAT,0,45126.33,0,0,0,0,0,0,0,N,0,1,23826.64,0.0,647,5+ years,18,0,0
53693,ES,1,58,2002-01-09,Y,KAT,0,63207.54,0,0,0,0,0,0,0,N,0,1,49652.91,0.0,674,5+ years,18,0,0
53694,ES,1,53,2003-02-17,Y,KAT,1,174558.51,0,0,0,0,0,0,1,N,0,1,89121.26,0.0,850,5+ years,17,1,0
53696,ES,1,47,2008-12-24,Y,KAT,0,40119.75,0,0,0,0,0,0,0,N,0,1,38225.85,0.0,640,5+ years,12,0,0
53699,ES,1,52,2002-01-09,Y,KAT,1,185163.84,0,0,0,0,0,0,0,N,0,1,144666.01,0.0,850,5+ years,18,0,0
53700,ES,0,54,2002-01-20,Y,KAT,0,65236.08,0,0,0,0,0,0,0,N,0,1,60853.89,0.0,677,5+ years,18,0,0
53701,ES,0,48,2002-01-09,Y,KAT,1,92007.75,0,0,0,0,0,0,1,N,0,1,90899.23,0.0,850,5+ years,18,1,0
53705,ES,1,53,2007-11-25,Y,KAT,1,62485.17,0,0,0,0,0,0,0,N,0,1,45231.0,0.0,823,5+ years,13,0,0
53706,ES,0,55,2002-01-09,Y,KAT,1,90410.7,0,0,0,0,0,0,0,N,0,1,72836.07,0.0,850,5+ years,18,0,0
53710,ES,1,48,2002-02-10,Y,KAT,0,197486.31,0,0,0,0,0,0,0,N,0,1,144532.1,0.0,730,5+ years,18,0,0
53711,ES,0,52,2002-09-30,Y,KAT,1,140068.08000000002,0,0,0,0,0,0,0,N,0,1,108941.58,0.0,850,5+ years,18,0,0
53724,ES,0,46,2002-01-09,Y,KAT,1,238870.83,0,0,0,0,0,0,1,N,0,1,182743.13,0.0,850,5+ years,18,1,0
53725,ES,1,56,2002-01-09,Y,KAT,0,270172.29,0,0,0,0,0,0,0,N,0,1,264887.27,0.0,730,5+ years,18,0,0
53733,ES,1,57,2003-01-14,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,113802.14,0.0,730,5+ years,17,0,0
53734,ES,1,53,2002-01-09,Y,KAT,0,189200.91,0,0,0,0,0,0,0,N,0,1,131604.75,0.0,730,5+ years,18,0,0
53739,ES,1,47,2002-03-05,Y,KAT,0,96817.26,0,0,0,0,0,0,0,N,0,1,51954.08,0.0,725,5+ years,18,0,0
53740,ES,1,40,2002-01-09,Y,KFC,0,127817.76,0,0,0,0,0,0,0,N,0,1,78248.89,0.0,730,5+ years,18,0,0
53744,ES,1,46,2002-01-09,Y,KAT,0,68066.91,0,0,0,0,0,0,0,N,0,1,61207.0,0.0,682,5+ years,18,0,0
53751,ES,1,46,2002-01-09,Y,KAT,0,239059.8,0,0,0,0,0,0,0,N,0,1,171961.16,0.0,730,5+ years,18,0,0
53755,ES,1,44,2002-01-09,Y,KAT,0,140068.08000000002,0,0,0,0,0,0,0,N,0,1,115860.59,0.0,730,5+ years,18,0,0
53757,ES,1,48,2006-02-23,Y,KAT,0,44731.23,0,0,0,0,0,0,0,N,0,1,35994.71,0.0,647,5+ years,14,0,0
53761,ES,1,59,2002-01-10,Y,KAZ,1,172240.86000000002,0,0,0,0,0,0,0,N,0,1,151514.06,0.0,850,5+ years,18,0,0
53768,ES,1,52,2002-01-10,Y,KAT,0,47299.17,0,0,0,0,0,0,0,N,0,1,23876.9,0.0,650,5+ years,18,0,0
53770,ES,1,46,2002-01-10,Y,KAT,1,116335.88999999998,0,0,0,0,0,0,1,N,0,1,99773.4,0.0,850,5+ years,18,1,0
53774,ES,1,57,2002-01-24,Y,KAT,1,110831.63999999998,0,0,0,0,0,0,0,N,0,1,105139.23,0.0,850,5+ years,18,0,0
53776,ES,1,49,2002-01-10,Y,KAT,0,139230.24,0,0,0,0,0,0,0,N,0,1,104764.77,0.0,730,5+ years,18,0,0
53794,ES,0,52,2002-01-10,Y,KAT,0,166800.48,0,0,0,0,0,0,0,N,0,1,121858.23,0.0,730,5+ years,18,0,0
53798,ES,1,57,2002-01-29,Y,KAT,0,159614.55,0,0,0,0,0,0,0,N,0,1,116028.57,0.0,730,5+ years,18,0,0
53799,ES,0,44,2002-01-10,Y,KAT,1,153256.26,0,0,0,0,0,0,0,N,0,1,89108.5,0.0,850,5+ years,18,0,0
53803,ES,1,53,2002-02-26,Y,KAT,1,448230.9,0,0,0,0,0,0,0,N,0,1,362936.16,0.0,850,5+ years,18,0,0
